%time,field.data
1650908680967600796,time:1650908680.9672692, thrl:0.01416015625, r:-0.048370361328125, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.310211181640625
1650908680988415536,time:1650908680.9876757, thrl:0.01416015625, r:-0.032745361328125, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.310211181640625
1650908681007392275,time:1650908681.0070646, thrl:0.02783203125, r:-0.032745361328125, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.310211181640625
1650908681027419018,time:1650908681.0271122, thrl:0.02783203125, r:-0.032745361328125, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.310211181640625
1650908681047544925,time:1650908681.0472376, thrl:0.02783203125, r:-0.042510986328125, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.294586181640625
1650908681067870922,time:1650908681.0673409, thrl:0.02783203125, r:-0.057159423828125, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:-0.2427978515625
1650908681087101364,time:1650908681.0868201, thrl:0.03369140625, r:-0.057159423828125, p:-0.7498779296875, y:0.00146484375, a:0.999969482421875, col:0.16851806640625
1650908681107124210,time:1650908681.1068494, thrl:0.03369140625, r:-0.057159423828125, p:-0.7498779296875, y:0.00048828125, a:0.999969482421875, col:0.504608154296875
1650908681127998785,time:1650908681.1275876, thrl:0.03466796875, r:-0.057159423828125, p:-0.86029052734375, y:0.00048828125, a:0.999969482421875, col:0.7772216796875
1650908681148463338,time:1650908681.1473966, thrl:0.03076171875, r:-0.057159423828125, p:-0.958953857421875, y:0.00048828125, a:0.999969482421875, col:0.92767333984375
1650908681167166859,time:1650908681.1668901, thrl:0.02294921875, r:-0.057159423828125, p:-1.0, y:0.00048828125, a:0.999969482421875, col:0.999969482421875
1650908681188025256,time:1650908681.187751, thrl:0.02294921875, r:-0.057159423828125, p:-1.0, y:0.00048828125, a:0.999969482421875, col:0.999969482421875
1650908681208085748,time:1650908681.207802, thrl:0.02294921875, r:-0.057159423828125, p:-1.0, y:-0.000518798828125, a:0.999969482421875, col:0.999969482421875
1650908681227819119,time:1650908681.2274516, thrl:0.02294921875, r:-0.043487548828125, p:-1.0, y:-0.000518798828125, a:0.999969482421875, col:0.999969482421875
1650908681247629127,time:1650908681.247381, thrl:0.01806640625, r:-0.043487548828125, p:-1.0, y:-0.000518798828125, a:0.999969482421875, col:0.999969482421875
1650908681267347193,time:1650908681.2670636, thrl:0.01708984375, r:-0.043487548828125, p:-1.0, y:-0.000518798828125, a:0.999969482421875, col:0.999969482421875
1650908681287775694,time:1650908681.2875333, thrl:0.01611328125, r:-0.042510986328125, p:-1.0, y:-0.000518798828125, a:0.999969482421875, col:0.999969482421875
1650908681307104460,time:1650908681.3068168, thrl:0.01611328125, r:-0.042510986328125, p:-1.0, y:0.01318359375, a:0.999969482421875, col:0.999969482421875
1650908681329320929,time:1650908681.329024, thrl:0.01513671875, r:-0.040557861328125, p:-1.0, y:0.01318359375, a:0.999969482421875, col:0.999969482421875
1650908681347602694,time:1650908681.3473377, thrl:0.01513671875, r:-0.040557861328125, p:-1.0, y:0.01318359375, a:0.999969482421875, col:0.999969482421875
1650908681367576821,time:1650908681.3673058, thrl:0.01318359375, r:-0.040557861328125, p:-1.0, y:0.01318359375, a:0.999969482421875, col:0.999969482421875
1650908681387073668,time:1650908681.386776, thrl:0.01318359375, r:-0.039581298828125, p:-1.0, y:0.01318359375, a:0.999969482421875, col:0.999969482421875
1650908681407369445,time:1650908681.4071085, thrl:0.01318359375, r:-0.039581298828125, p:-1.0, y:0.01123046875, a:0.999969482421875, col:0.999969482421875
1650908681427147348,time:1650908681.426892, thrl:0.01318359375, r:-0.038604736328125, p:-1.0, y:0.01025390625, a:0.999969482421875, col:0.999969482421875
1650908681447595774,time:1650908681.4473364, thrl:0.01220703125, r:-0.038604736328125, p:-1.0, y:0.00927734375, a:0.999969482421875, col:0.999969482421875
1650908681467234850,time:1650908681.466905, thrl:0.01220703125, r:-0.037628173828125, p:-1.0, y:0.00830078125, a:0.999969482421875, col:0.999969482421875
1650908681488759233,time:1650908681.488248, thrl:0.01220703125, r:-0.037628173828125, p:-1.0, y:0.00634765625, a:0.999969482421875, col:0.999969482421875
1650908681507391718,time:1650908681.5070438, thrl:0.01220703125, r:-0.037628173828125, p:-1.0, y:0.00634765625, a:0.999969482421875, col:0.999969482421875
1650908681527587968,time:1650908681.5273213, thrl:0.01220703125, r:-0.037628173828125, p:-1.0, y:0.00537109375, a:0.999969482421875, col:0.999969482421875
1650908681548548537,time:1650908681.54794, thrl:0.01220703125, r:-0.036651611328125, p:-1.0, y:0.00439453125, a:0.999969482421875, col:0.999969482421875
1650908681567740661,time:1650908681.5673165, thrl:0.01220703125, r:-0.036651611328125, p:-1.0, y:0.00439453125, a:0.999969482421875, col:0.999969482421875
1650908681587861469,time:1650908681.5872588, thrl:0.01220703125, r:-0.035675048828125, p:-1.0, y:0.00341796875, a:0.999969482421875, col:0.999969482421875
1650908681607830938,time:1650908681.6074097, thrl:0.01220703125, r:-0.034698486328125, p:-1.0, y:0.00341796875, a:0.999969482421875, col:0.999969482421875
1650908681629118448,time:1650908681.628375, thrl:0.01220703125, r:-0.034698486328125, p:-1.0, y:0.00341796875, a:0.999969482421875, col:0.999969482421875
1650908681648119637,time:1650908681.647655, thrl:0.01220703125, r:-0.034698486328125, p:-1.0, y:0.00244140625, a:0.999969482421875, col:0.999969482421875
1650908681667735986,time:1650908681.6673956, thrl:0.01220703125, r:-0.034698486328125, p:-1.0, y:0.00244140625, a:0.999969482421875, col:0.999969482421875
1650908681687680854,time:1650908681.687377, thrl:0.01220703125, r:-0.033721923828125, p:-1.0, y:0.00244140625, a:0.999969482421875, col:0.999969482421875
1650908681708062783,time:1650908681.707599, thrl:0.01220703125, r:-0.033721923828125, p:-1.0, y:0.00244140625, a:0.999969482421875, col:0.999969482421875
1650908681727568476,time:1650908681.727281, thrl:0.01220703125, r:-0.033721923828125, p:-1.0, y:0.00244140625, a:0.999969482421875, col:0.999969482421875
1650908681748058783,time:1650908681.7475429, thrl:0.01708984375, r:-0.033721923828125, p:-1.0, y:0.00146484375, a:0.999969482421875, col:0.999969482421875
1650908681767136977,time:1650908681.766873, thrl:0.05029296875, r:-0.033721923828125, p:-0.88763427734375, y:0.00146484375, a:0.999969482421875, col:0.8192138671875
1650908681788363842,time:1650908681.7874808, thrl:0.05517578125, r:-0.033721923828125, p:-0.817291259765625, y:0.00146484375, a:0.999969482421875, col:0.70684814453125
1650908681807648581,time:1650908681.8073566, thrl:0.076690673828125, r:-0.033721923828125, p:-0.7547607421875, y:0.02587890625, a:0.999969482421875, col:0.229095458984375
1650908681828266591,time:1650908681.8278599, thrl:0.091339111328125, r:-0.033721923828125, p:-0.7547607421875, y:0.110870361328125, a:0.999969482421875, col:-0.07183837890625
1650908681848387182,time:1650908681.8478246, thrl:0.105987548828125, r:-0.017120361328125, p:-0.7547607421875, y:0.16754150390625, a:0.999969482421875, col:-0.296539306640625
1650908681869423494,time:1650908681.869124, thrl:0.119659423828125, r:-0.000518798828125, p:-0.7547607421875, y:0.16754150390625, a:0.999969482421875, col:-0.438201904296875
1650908681887831067,time:1650908681.8875046, thrl:0.125518798828125, r:-0.000518798828125, p:-0.7547607421875, y:0.15289306640625, a:0.999969482421875, col:-0.502685546875
1650908681908525556,time:1650908681.9083138, thrl:0.14605712890625, r:-0.000518798828125, p:-0.7547607421875, y:0.13824462890625, a:0.999969482421875, col:-0.517364501953125
1650908681927347683,time:1650908681.9269836, thrl:0.14605712890625, r:-0.000518798828125, p:-0.7547607421875, y:0.13824462890625, a:0.999969482421875, col:-0.517364501953125
1650908681950286076,time:1650908681.949425, thrl:0.14605712890625, r:-0.000518798828125, p:-0.7547607421875, y:0.13824462890625, a:0.999969482421875, col:-0.517364501953125
1650908681969791047,time:1650908681.9692967, thrl:0.14605712890625, r:-0.000518798828125, p:-0.7547607421875, y:0.109893798828125, a:0.999969482421875, col:-0.517364501953125
1650908681987492754,time:1650908681.9869149, thrl:0.14605712890625, r:-0.000518798828125, p:-0.7547607421875, y:0.068878173828125, a:0.999969482421875, col:-0.517364501953125
1650908682007709879,time:1650908682.0073197, thrl:0.14605712890625, r:-0.014190673828125, p:-0.7547607421875, y:0.02783203125, a:0.999969482421875, col:-0.516387939453125
1650908682027678493,time:1650908682.0273354, thrl:0.14605712890625, r:-0.014190673828125, p:-0.7547607421875, y:0.01318359375, a:0.999969482421875, col:-0.516387939453125
1650908682047232445,time:1650908682.04693, thrl:0.14605712890625, r:-0.020050048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.464599609375
1650908682067421057,time:1650908682.0670722, thrl:0.14605712890625, r:-0.020050048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.419647216796875
1650908682087272797,time:1650908682.0869727, thrl:0.14019775390625, r:-0.037628173828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.36492919921875
1650908682107207702,time:1650908682.1068537, thrl:0.123565673828125, r:-0.043487548828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.36492919921875
1650908682127360103,time:1650908682.1270626, thrl:0.109893798828125, r:-0.041534423828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.390350341796875
1650908682149717590,time:1650908682.1493444, thrl:0.109893798828125, r:-0.022979736328125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.397186279296875
1650908682167534923,time:1650908682.167015, thrl:0.109893798828125, r:-0.022979736328125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.420623779296875
1650908682187648880,time:1650908682.1873233, thrl:0.109893798828125, r:-0.017120361328125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.445037841796875
1650908682208073103,time:1650908682.207707, thrl:0.109893798828125, r:-0.017120361328125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.445037841796875
1650908682230044923,time:1650908682.2295773, thrl:0.102081298828125, r:-0.017120361328125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.445037841796875
1650908682247552028,time:1650908682.2471282, thrl:0.098175048828125, r:-0.017120361328125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.445037841796875
1650908682267340571,time:1650908682.267047, thrl:0.082550048828125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.445037841796875
1650908682287485390,time:1650908682.2871192, thrl:0.082550048828125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682307434459,time:1650908682.3070471, thrl:0.082550048828125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682327684713,time:1650908682.3272438, thrl:0.082550048828125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682347901365,time:1650908682.3475423, thrl:0.081573486328125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682367453919,time:1650908682.3670912, thrl:0.081573486328125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682387940958,time:1650908682.387573, thrl:0.080596923828125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682411086996,time:1650908682.4106314, thrl:0.079620361328125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682427318707,time:1650908682.427027, thrl:0.065948486328125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682447289123,time:1650908682.4469855, thrl:0.065948486328125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682467200722,time:1650908682.4668603, thrl:0.065948486328125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682487845299,time:1650908682.487462, thrl:0.065948486328125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682507309411,time:1650908682.5070105, thrl:0.065948486328125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682527448973,time:1650908682.5271513, thrl:0.065948486328125, r:0.00048828125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.446014404296875
1650908682547516406,time:1650908682.547311, thrl:0.070831298828125, r:0.01416015625, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.417694091796875
1650908682568361391,time:1650908682.5676267, thrl:0.093292236328125, r:0.02978515625, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.417694091796875
1650908682587184870,time:1650908682.5867996, thrl:0.107940673828125, r:0.02978515625, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.417694091796875
1650908682607355197,time:1650908682.6070836, thrl:0.113800048828125, r:0.03564453125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.416717529296875
1650908682628257865,time:1650908682.6279533, thrl:0.13238525390625, r:0.03564453125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.391326904296875
1650908682649997397,time:1650908682.649061, thrl:0.15484619140625, r:0.03564453125, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.37274169921875
1650908682667980942,time:1650908682.66752, thrl:0.17828369140625, r:0.03466796875, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.35711669921875
1650908682687312891,time:1650908682.6870103, thrl:0.200775146484375, r:0.02099609375, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.35711669921875
1650908682707786769,time:1650908682.7074983, thrl:0.200775146484375, r:0.01513671875, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.35711669921875
1650908682727345854,time:1650908682.7271342, thrl:0.200775146484375, r:0.01513671875, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.35711669921875
1650908682747854873,time:1650908682.7474186, thrl:0.200775146484375, r:0.01513671875, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.35711669921875
1650908682767726127,time:1650908682.7672842, thrl:0.200775146484375, r:0.01318359375, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.302398681640625
1650908682787458849,time:1650908682.787154, thrl:0.204681396484375, r:0.01123046875, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.302398681640625
1650908682807882399,time:1650908682.807659, thrl:0.205657958984375, r:0.00927734375, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.302398681640625
1650908682827300045,time:1650908682.8271062, thrl:0.205657958984375, r:0.00927734375, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908682847217345,time:1650908682.847003, thrl:0.206634521484375, r:0.00732421875, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908682869536843,time:1650908682.8688538, thrl:0.202728271484375, r:0.00732421875, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.283843994140625
1650908682887610805,time:1650908682.887132, thrl:0.200775146484375, r:0.00537109375, p:-0.7547607421875, y:-0.000518798828125, a:0.999969482421875, col:-0.282867431640625
