%time,field.ax,field.ay,field.az,field.gx,field.gy,field.gz,field.sysCal,field.accelCal,field.gyroCal,field.magCal,field.dt
1650908647248414179,-0.009999999776482582,-0.07000000029802322,-0.09000000357627869,-0.0625,0.0625,0.0,3.0,3.0,3.0,3.0,4.0
1650908647259120363,-0.019999999552965164,-0.09000000357627869,-0.05999999865889549,-0.125,0.125,0.0,3.0,3.0,3.0,3.0,13.0
1650908647274105810,-0.009999999776482582,-0.07999999821186066,-0.07000000029802322,0.0,0.0625,0.0,3.0,3.0,3.0,3.0,5.0
1650908647290224750,0.0,-0.09000000357627869,-0.05999999865889549,0.0,0.0625,0.0,3.0,3.0,3.0,3.0,12.0
1650908647307959664,0.0,-0.09000000357627869,-0.05999999865889549,0.0,-0.25,0.0625,3.0,3.0,3.0,3.0,12.0
1650908647315729943,0.0,-0.10999999940395355,-0.05000000074505806,0.0,-0.0625,0.0,3.0,3.0,3.0,3.0,14.0
1650908647329231506,-0.019999999552965164,-0.09000000357627869,-0.07999999821186066,-0.0625,0.25,-0.0625,3.0,3.0,3.0,3.0,15.0
1650908647346921219,0.0,-0.11999999731779099,-0.07000000029802322,0.125,-0.1875,0.0,3.0,3.0,3.0,3.0,4.0
1650908647364803460,0.0,-0.10999999940395355,-0.05999999865889549,-0.25,0.25,0.0,3.0,3.0,3.0,3.0,13.0
1650908647372213711,-0.009999999776482582,-0.10999999940395355,-0.07000000029802322,-0.125,0.0625,0.0625,3.0,3.0,3.0,3.0,13.0
1650908647386309047,-0.029999999329447746,-0.10000000149011612,-0.07000000029802322,-0.0625,-0.0625,0.0625,3.0,3.0,3.0,3.0,14.0
1650908647400356346,-0.019999999552965164,-0.10000000149011612,-0.07999999821186066,-0.0625,-0.0625,0.0,3.0,3.0,3.0,3.0,14.0
1650908647414839570,-0.019999999552965164,-0.11999999731779099,-0.05000000074505806,0.0,0.0625,0.0625,3.0,3.0,3.0,3.0,5.0
1650908647428820535,-0.029999999329447746,-0.07999999821186066,-0.05999999865889549,-0.0625,0.0625,-0.0625,3.0,3.0,3.0,3.0,11.0
1650908647442516726,0.0,-0.10000000149011612,-0.07999999821186066,-0.0625,-0.125,0.0625,3.0,3.0,3.0,3.0,13.0
1650908647462742430,-0.009999999776482582,-0.10000000149011612,-0.05999999865889549,-0.0625,-0.1875,-0.0625,3.0,3.0,3.0,3.0,14.0
1650908647470249420,-0.009999999776482582,-0.09000000357627869,-0.07000000029802322,-0.125,-0.125,0.0,3.0,3.0,3.0,3.0,15.0
1650908647487710892,-0.019999999552965164,-0.09000000357627869,-0.09000000357627869,-0.125,-0.0625,0.0625,3.0,3.0,3.0,3.0,5.0
1650908647515030205,0.0,-0.11999999731779099,-0.07000000029802322,0.0,-0.125,-0.0625,3.0,3.0,3.0,3.0,10.0
1650908647528429689,0.0,-0.10999999940395355,-0.07999999821186066,-0.125,-0.0625,0.0625,3.0,3.0,3.0,3.0,6.0
1650908647542601358,0.0,-0.09000000357627869,-0.07000000029802322,-0.0625,0.125,0.0,3.0,3.0,3.0,3.0,11.0
1650908647554945211,0.0,-0.11999999731779099,-0.05000000074505806,-0.0625,0.25,-0.0625,3.0,3.0,3.0,3.0,6.0
1650908647568964359,0.009999999776482582,-0.09000000357627869,-0.05999999865889549,-0.0625,0.0625,-0.0625,3.0,3.0,3.0,3.0,11.0
1650908647582900654,-0.009999999776482582,-0.09000000357627869,-0.07999999821186066,0.0,0.0,-0.0625,3.0,3.0,3.0,3.0,12.0
1650908647597600940,0.0,-0.10999999940395355,-0.07000000029802322,0.0,0.0625,0.0625,3.0,3.0,3.0,3.0,4.0
1650908647614470863,0.009999999776482582,-0.10999999940395355,-0.05000000074505806,0.0,0.1875,-0.125,3.0,3.0,3.0,3.0,12.0
1650908647634395235,0.0,-0.10000000149011612,-0.09000000357627869,0.0625,0.125,-0.125,3.0,3.0,3.0,3.0,6.0
1650908647640015576,-0.009999999776482582,-0.11999999731779099,-0.07999999821186066,-0.125,0.0,-0.0625,3.0,3.0,3.0,3.0,11.0
1650908647654266712,-0.019999999552965164,-0.10000000149011612,-0.05000000074505806,0.0,0.0,-0.0625,3.0,3.0,3.0,3.0,13.0
