%time,field.data
1646147948592466857,time:1646147948.59211, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948613496912,time:1646147948.613086, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948633488582,time:1646147948.632911, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948655747669,time:1646147948.6552498, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948672506966,time:1646147948.6721704, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948693500744,time:1646147948.6931574, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948713710518,time:1646147948.7129862, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948734222798,time:1646147948.7335284, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948758431315,time:1646147948.7580135, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948772603792,time:1646147948.7723954, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948793315685,time:1646147948.792998, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948813160372,time:1646147948.8128505, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948832515278,time:1646147948.832307, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948852569005,time:1646147948.8523686, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948874209428,time:1646147948.8740091, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948893132413,time:1646147948.8926976, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948913383925,time:1646147948.9131775, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948934179405,time:1646147948.9338713, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948958162240,time:1646147948.957601, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948972712659,time:1646147948.9725046, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147948993545420,time:1646147948.9932268, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949015071172,time:1646147949.0147817, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949032994962,time:1646147949.0327892, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949053309139,time:1646147949.0528753, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949072411741,time:1646147949.0721262, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949095601746,time:1646147949.0953023, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949113171701,time:1646147949.1128702, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949133402840,time:1646147949.1329231, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949153206988,time:1646147949.1529214, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949172448491,time:1646147949.1722388, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949192445075,time:1646147949.192238, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949213616704,time:1646147949.213424, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949233457381,time:1646147949.2331634, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949252625043,time:1646147949.2523508, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949276142961,time:1646147949.2759426, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949295054459,time:1646147949.294752, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949313559484,time:1646147949.3132994, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949332459062,time:1646147949.3322468, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949352581268,time:1646147949.3523736, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949373307590,time:1646147949.3729799, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949394993042,time:1646147949.394688, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949413308644,time:1646147949.412997, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949433050960,time:1646147949.4328585, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949454875803,time:1646147949.4546652, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949472497701,time:1646147949.4722958, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949495825273,time:1646147949.4955347, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949514904836,time:1646147949.5146842, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949534538967,time:1646147949.5342445, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949557205716,time:1646147949.5569012, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949577708314,time:1646147949.5774987, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949597042564,time:1646147949.5962791, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949613092097,time:1646147949.612869, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949632912015,time:1646147949.6326234, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949652803793,time:1646147949.652557, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949672601934,time:1646147949.6722887, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949692787408,time:1646147949.6921566, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949715340474,time:1646147949.7150767, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949732818244,time:1646147949.7322261, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949752463162,time:1646147949.7521431, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949772473567,time:1646147949.7721512, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949793498527,time:1646147949.7931097, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949817209481,time:1646147949.816742, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949832408977,time:1646147949.8321126, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949853020709,time:1646147949.8526893, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949872267009,time:1646147949.8719795, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949892408083,time:1646147949.8920696, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949919077846,time:1646147949.9187548, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949932961994,time:1646147949.932642, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949952706452,time:1646147949.9523106, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949972504895,time:1646147949.9722543, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147949992994186,time:1646147949.9925957, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950012790684,time:1646147950.0122457, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950034301058,time:1646147950.0337813, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950052682261,time:1646147950.0523887, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950075788025,time:1646147950.0755374, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950092464328,time:1646147950.0921884, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950112941587,time:1646147950.112582, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950134598755,time:1646147950.1343327, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950152659236,time:1646147950.1523423, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950172476995,time:1646147950.1721232, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950192459169,time:1646147950.1921663, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950212340848,time:1646147950.2120059, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950233599847,time:1646147950.2332783, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950253378004,time:1646147950.2523665, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950272809118,time:1646147950.2725155, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950294132613,time:1646147950.2933486, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950314305622,time:1646147950.313974, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950332596772,time:1646147950.3323069, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950352658206,time:1646147950.352386, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950377734396,time:1646147950.377149, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950392466291,time:1646147950.392119, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950413636376,time:1646147950.4123034, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950433687491,time:1646147950.4333224, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950453527224,time:1646147950.4530964, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950472519510,time:1646147950.4723198, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950495091888,time:1646147950.494776, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950513458704,time:1646147950.513136, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950532734601,time:1646147950.532446, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950552968035,time:1646147950.5527618, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950572275322,time:1646147950.5720582, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950593118671,time:1646147950.5929098, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950614557869,time:1646147950.6142564, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950636159274,time:1646147950.6359725, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950652566246,time:1646147950.6523292, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950672903499,time:1646147950.6726525, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950692608920,time:1646147950.6922686, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950713232218,time:1646147950.7125814, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950732493554,time:1646147950.7322373, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950752871524,time:1646147950.7525005, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950772645402,time:1646147950.7723968, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950792526179,time:1646147950.792278, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950813843058,time:1646147950.8134623, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950833455220,time:1646147950.833207, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950856166751,time:1646147950.8559544, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950872777612,time:1646147950.872571, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950892389980,time:1646147950.8921757, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
1646147950913051298,time:1646147950.9126313, thrl:0.00634765625, r:0.00048828125, p:0.999969482421875, y:-0.005401611328125, a:0.00048828125
