%time,field.data
1650909040579319472,time:1650909040.578755, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040598958146,time:1650909040.5986214, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040619168674,time:1650909040.618901, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040639167640,time:1650909040.6386504, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040658844137,time:1650909040.6585891, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040680303185,time:1650909040.679813, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040698959606,time:1650909040.6985922, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040719239119,time:1650909040.7189772, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040738798806,time:1650909040.7385983, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040758733214,time:1650909040.758446, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040779995357,time:1650909040.779074, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040800390393,time:1650909040.7999077, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040819040459,time:1650909040.818741, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040838647108,time:1650909040.8383884, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040858961355,time:1650909040.8586829, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040878891424,time:1650909040.87863, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040899063049,time:1650909040.8988006, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040919032251,time:1650909040.918778, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040938939365,time:1650909040.9386754, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040958778004,time:1650909040.9585168, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040979300499,time:1650909040.978888, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909040999836033,time:1650909040.9994414, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041019467062,time:1650909041.0191147, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041038952909,time:1650909041.0386946, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041058832601,time:1650909041.058544, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041079496337,time:1650909041.0792336, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041098964279,time:1650909041.0986993, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041119191172,time:1650909041.1189313, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041138970479,time:1650909041.1386275, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041158615692,time:1650909041.158371, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041181889332,time:1650909041.1812696, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041199016270,time:1650909041.1986637, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041218702636,time:1650909041.2184024, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041238922305,time:1650909041.2386634, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041259545050,time:1650909041.2592838, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041279283642,time:1650909041.2789237, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041298918530,time:1650909041.2986252, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041319204765,time:1650909041.3189123, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041339110514,time:1650909041.3387952, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041359029090,time:1650909041.3587718, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041379224411,time:1650909041.3788183, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041398695416,time:1650909041.3984537, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041419022917,time:1650909041.418755, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041439202678,time:1650909041.4389794, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041459270446,time:1650909041.4588852, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041479639832,time:1650909041.4790032, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041499422470,time:1650909041.499042, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041519494337,time:1650909041.5191007, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041538778137,time:1650909041.5385227, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041559173168,time:1650909041.5589113, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041579091743,time:1650909041.5786738, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041599680971,time:1650909041.599093, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041618765937,time:1650909041.6185064, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041639154611,time:1650909041.6388917, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041658886800,time:1650909041.658568, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041679094827,time:1650909041.6787207, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041698960242,time:1650909041.6986468, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041719380425,time:1650909041.7184966, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041743338354,time:1650909041.7393644, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041759048210,time:1650909041.7585335, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041778998819,time:1650909041.778618, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041798841679,time:1650909041.7985287, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041819409405,time:1650909041.8186247, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041838859905,time:1650909041.8385048, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041858941072,time:1650909041.8585835, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041878960455,time:1650909041.878609, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041899007351,time:1650909041.8986306, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041919520332,time:1650909041.9190729, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041939281446,time:1650909041.9389713, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041958726849,time:1650909041.9584203, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041979109516,time:1650909041.978459, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909041999000507,time:1650909041.99876, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042019468516,time:1650909042.019097, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042039412632,time:1650909042.0390966, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042059050962,time:1650909042.0587027, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042079100257,time:1650909042.0787947, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042099122937,time:1650909042.098828, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042118946591,time:1650909042.118635, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042138995594,time:1650909042.1386871, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042159155304,time:1650909042.1588216, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042178741756,time:1650909042.1784754, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042198970137,time:1650909042.198665, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042219044800,time:1650909042.2187798, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042239468263,time:1650909042.2389827, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042258717218,time:1650909042.2584565, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042278761893,time:1650909042.278502, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042298674783,time:1650909042.298412, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042318722649,time:1650909042.318488, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042339609867,time:1650909042.3387034, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042360676281,time:1650909042.3602672, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042378972312,time:1650909042.378637, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042400780207,time:1650909042.4003582, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042418776947,time:1650909042.418484, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042441087266,time:1650909042.438945, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042461010971,time:1650909042.4606402, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042479039035,time:1650909042.4787655, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042498923651,time:1650909042.4986584, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042518986418,time:1650909042.5187278, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042538948399,time:1650909042.5386555, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042558643658,time:1650909042.5584137, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
1650909042580050189,time:1650909042.5795133, thrl:0.00634765625, r:0.00146484375, p:-0.7498779296875, y:-0.001495361328125, a:0.999969482421875, col:0.02880859375
